,dates,Rt,ci1,ci2,ci3,ci4
1,2020-01-10,3,0.371949476573158,2.34640312988157,0.771764492745154,1.43750586902723
2,2020-01-11,3,0.361250977609087,2.27891280381468,0.749565989598405,1.39615843874631
3,2020-01-12,3,0.485524041436882,2.57290091883329,0.930347853030559,1.63672718971363
4,2020-01-13,3,0.757260019706883,3.16220211918653,1.30588969891846,2.12333181257054
5,2020-01-15,3,0.470039839261608,2.49084665456605,0.900677449466146,1.58452912628449
6,2020-01-16,3,0.570625597496505,2.64787095007711,1.03053304739774,1.73527016268402
7,2020-01-17,3,0.429820964388084,2.27771780555933,0.823611144409135,1.44894917467103
8,2020-01-18,3,0.205841659740218,1.65586510384009,0.478843105781033,0.965011880651494
9,2020-01-19,3,0.204020479511531,1.64121486835184,0.474606550372415,0.956473956114215
10,2020-01-20,3,0.424209405712483,2.24798089607528,0.812858429568176,1.43003231396553
11,2020-01-21,3,0.692007154240543,2.88971612482421,1.19336158094071,1.94036495640442
12,2020-01-22,3,0.327223210287042,2.06425230614995,0.678961178352266,1.26464833235767
13,2020-01-23,3,0.214157751099246,1.72276276439695,0.498188572677004,1.00399877461734
14,2020-01-25,3,0.214661990632284,1.72681905041693,0.499361569554127,1.00636271367948
15,2020-01-26,3,0.125911577494535,1.47036174329442,0.351538377857233,0.797876596595188
16,2020-01-27,3,0.347870902334064,2.19450604300239,0.721803436730585,1.34444728455118
17,2020-01-28,3,0.502035646099369,2.66039961958104,0.961986937065147,1.69238868119594
18,2020-01-29,3,0.517163212934519,2.74056399309936,0.990973965771299,1.74338450805556
19,2020-01-30,3,0.958894255674229,3.67287029309161,1.59319180198118,2.51700201043691
20,2020-01-31,3,1.07238215844678,3.82063677479335,1.727722955284,2.66426701181899
21,2020-02-01,3,0.447825332467588,2.3731269948503,0.858110620765375,1.50964285048186
22,2020-02-02,3,0.113692502422617,1.32767065100808,0.317423374970509,0.720446750778614
23,2020-02-03,3,0.109743392625308,1.28155400247126,0.306397672014907,0.695422028291961
24,2020-02-04,3,0.200359334345689,1.61176328635497,0.466089741267108,0.939310041937239
25,2020-02-05,3,0.214561914427063,1.72601400105929,0.499128765363844,1.0058935437013
26,2020-02-06,3,0.464237597000831,2.4600992699466,0.889559351968642,1.56496946114121
27,2020-02-07,3,0.914531360056411,3.50294627856549,1.51948336,2.40055382358201
28,2020-02-08,3,0.764737107111961,3.19342529355513,1.31878388475437,2.14429731601639
29,2020-02-09,3,0.455224886696501,2.41233889426147,0.872289443651014,1.53458713864189
30,2020-02-10,3,0.543066291639587,2.51998764848149,0.980761751519152,1.65146242365583
31,2020-02-11,3,0.640481117534891,2.67455126965734,1.1045052848087,1.79588766978477
32,2020-02-12,3,0.503203184498628,2.33501108268871,0.908770152367368,1.53023887406908
33,2020-02-14,3,0.378270547630468,2.00454057163826,0.724831649553753,1.27516999681907
34,2020-02-15,3,0.804461673650844,2.86610125882167,1.29607424859235,1.99863517170498
35,2020-02-16,3,1.02250410486919,3.24566105871943,1.56966640316051,2.3285494749277
36,2020-02-17,3,0.745237516635956,2.65509999358714,1.20065776410871,1.85149642401629
37,2020-02-18,3,0.684174673087264,2.43754793549108,1.10227895793126,1.69978957358688
38,2020-02-19,3,0.374786547755748,1.73912004059406,0.676853483048972,1.13972439468049
39,2020-02-20,3,0.440235393997882,1.83835572935684,0.75918291096851,1.23440534660347
40,2020-02-21,3,0.520544217502204,1.99385008450192,0.864878243858177,1.36637677639763
41,2020-02-22,3,0.437411749277886,1.82656462051042,0.754313555057344,1.22648794108181
42,2020-02-23,3,0.694647374063479,2.32643224352021,1.09043039617105,1.64702047150917
43,2020-02-24,3,0.78176441950107,2.48149843250911,1.20010212050356,1.78031278297827
44,2020-02-25,3,0.586988669125414,2.09129784376104,0.945701856517705,1.45833696984244
45,2020-02-26,3,0.48268893535805,1.84885230148141,0.80198212698516,1.2670104273986
46,2020-02-27,3,0.39428687910803,1.64648175294592,0.679945012870463,1.10556724493826
47,2020-02-28,3,0.249860022748,1.32406436601062,0.478774923346382,0.842291334624431
48,2020-02-29,3,0.633975651175262,2.12323756134443,0.995190288318382,1.50316680795312
49,2020-03-01,3,1.26900457409028,3.23779331184473,1.78272097712308,2.45663517061624
50,2020-03-02,3,0.891169419667265,2.58834981691714,1.31901934963011,1.89904962196355
51,2020-03-03,3,0.439943675388828,1.68512434651411,0.730961368070889,1.15480837316528
52,2020-03-04,3,0.28137699590458,1.30567218986398,0.508158579512278,0.855666320615545
53,2020-03-05,3,0.217236863148001,1.15118691783796,0.416263319589108,0.732316940413865
54,2020-03-06,3,0.286202489712288,1.32806390332595,0.51687327941476,0.870340628009867
55,2020-03-07,3,0.302528675489769,1.4038222170704,0.546357890787723,0.919988493745986
56,2020-03-08,3,0.185073262813465,1.16751470421143,0.384011759101994,0.715268922934073
57,2020-03-09,3,0.418512986431832,1.74764627494013,0.721722768430952,1.17349644103565
58,2020-03-10,3,0.896170501142706,2.71385193726547,1.34927739835352,1.97014930308109
59,2020-03-11,3,0.636926136846712,2.26921289401923,1.02615648608353,1.58240351352341
60,2020-03-12,3,0.3615378570866,1.67764221116737,0.652926737334782,1.09943517927609
61,2020-03-13,3,0.865000294735548,2.61945993827067,1.30234742804813,1.90162444051124
62,2020-03-14,3,1.12913064451364,3.05454030177231,1.62381251043798,2.28242653327582
63,2020-03-15,3,0.980367557501346,2.7429902712779,1.4291809846717,2.0318623846224
64,2020-03-16,3,1.1382084643016,2.90407444420969,1.59897619526244,2.2034301546162
65,2020-03-17,3,1.88770101102214,3.93327476198373,2.45023263581947,3.15187155737057
66,2020-03-18,3.01756289926634,2.10184312306088,4.09626335975888,2.65969416346445,3.3441776649882
67,2020-03-19,2.5300382404593,1.76226433526318,3.43446128188479,2.22998763112031,2.80388434566423
68,2020-03-20,2.26768204232722,1.60474677873488,3.04344569388048,2.00992975240408,2.5037972706161
69,2020-03-21,3.73061138367177,2.92933233237954,4.62729610370915,3.42967203361691,4.01325223446752
70,2020-03-22,3.58702046265414,2.86518454324367,4.38872864159855,3.31750058273631,3.84122080596656
71,2020-03-23,1.69221340700171,1.25996403134153,2.18722785730211,1.52693973703958,1.8454497474321
72,2020-03-24,1.52424646386459,1.15444938660659,1.9446351897889,1.38365603504293,1.65513400898154
73,2020-03-25,1.95862334270539,1.56003255951909,2.40187682243596,1.80965157073472,2.09902881540348
74,2020-03-26,2.57829289418168,2.13766104058175,3.05960091697126,2.41588131182693,2.73290247373323
75,2020-03-27,2.3807678656057,1.98173020290768,2.81586393677235,2.2338912534833,2.52072817167524
76,2020-03-28,1.70962032137513,1.39830004543105,2.05176267966072,1.59432621260735,1.81900259457289
77,2020-03-29,1.53509009818546,1.26046870371584,1.83637209580003,1.43352517528623,1.63154135918923
78,2020-03-30,1.53474186734703,1.27348810629325,1.820008338318,1.43847425348784,1.62640365485354
79,2020-03-31,1.43850439414724,1.19553779154661,1.70361221478869,1.34902524070647,1.52373668179965
80,2020-04-01,1.3171708195781,1.09295341997076,1.56199679283216,1.23455048156326,1.39583827131228
81,2020-04-02,2.08896377995982,1.81212448364183,2.38519395490848,1.98854332811126,2.18566477154707
82,2020-04-03,2.12686138394613,1.85626685462067,2.41559834151631,2.02891980967203,2.22132295420706
83,2020-04-04,1.54365204613188,1.32637359254859,1.77716927082598,1.46456825356288,1.61962102212378
84,2020-04-05,1.61715447958824,1.40678040953028,1.84197357108577,1.54092004844954,1.69061813414712
85,2020-04-06,1.61090857018413,1.40985385093172,1.82516936000622,1.53820910712753,1.68107489564029
86,2020-04-07,1.68280127402184,1.48518593678549,1.8925802156799,1.61156082316193,1.75170853600151
87,2020-04-08,1.54413501871373,1.36246747717855,1.7370066106516,1.47863793599094,1.6074829718932
88,2020-04-09,1.41000936256236,1.24350267096639,1.58682588630548,1.3499674951078,1.46807362755526
89,2020-04-10,1.40105068737466,1.24090062774123,1.5707795512578,1.34339006183258,1.45687392907079
90,2020-04-11,1.74449353724518,1.57055959452222,1.92743008576306,1.68224026481841,1.80501993408667
91,2020-04-12,1.60436686367184,1.44289767714102,1.7742764779768,1.54655294489404,1.66056174452779
92,2020-04-13,1.19526935822903,1.06186954014503,1.33644802735588,1.14729272631499,1.24175386626997
93,2020-04-14,1.19183262549469,1.06323998628099,1.3276597989267,1.14565460999727,1.23662292337607
94,2020-04-15,1.12412553201036,1.00207577509642,1.25308743156566,1.08028500977065,1.16664017791358
95,2020-04-16,1.27932539533964,1.15091625304404,1.41442777467619,1.23335363945523,1.32401325819108
96,2020-04-17,1.32419218122431,1.19520714348558,1.45969139077709,1.27806956012125,1.3690652552244
97,2020-04-18,1.14224091979571,1.02471065268826,1.26605985252957,1.10012094250829,1.18315461062908
98,2020-04-19,1.03904225182258,0.929136271755616,1.15500308706442,0.999608599176912,1.07731446950106
99,2020-04-20,1.02501281492717,0.917233476891239,1.1386926484248,0.986352021922866,1.06254178159231
100,2020-04-21,1.44773861928603,1.31992802028318,1.58137096100391,1.40220357581506,1.49215693145062
101,2020-04-22,1.36624663131655,1.24318069977218,1.49503751201288,1.3223703617586,1.40902473766152
102,2020-04-23,0.869429124991358,0.773818801767915,0.970528013262863,0.835066208616507,0.902739234446534
103,2020-04-24,0.839738104818479,0.747541911642061,0.937217820937217,0.806604638095115,0.871858095316017
104,2020-04-25,0.82163970741757,0.730694227717028,0.917842141202195,0.788943807839656,0.853327227783233
105,2020-04-26,0.852723365477169,0.759401975206868,0.951374574663245,0.819190329477599,0.885234044591327
106,2020-04-27,0.782335121704743,0.692115680791274,0.878001583813783,0.749838974962132,0.813786434332252
107,2020-04-28,0.751859080540736,0.662401208743742,0.846900673649956,0.719589035919012,0.783058072451597
108,2020-04-29,0.894447463075349,0.795116825440417,0.999539808942501,0.858731707890036,0.929058018319824
109,2020-04-30,0.742545229090634,0.650823620120184,0.840225221998915,0.709397040101138,0.774550502667716
110,2020-05-01,0.789997734722221,0.693974989567555,0.892151855842069,0.755323176973028,0.823496192566998
111,2020-05-02,1.41428892404459,1.28255403260577,1.55237130122013,1.36726388000332,1.46009639162942
112,2020-05-03,1.43394822520912,1.29991658821306,1.57446165227933,1.38609706017643,1.48055605172196
113,2020-05-04,0.899921617429917,0.795770233238436,1.01038512107274,0.862401000514008,0.936231459587876
114,2020-05-05,0.693502120276917,0.604095110101848,0.788989070869659,0.661118759559773,0.72471925408693
115,2020-05-06,0.729279734968449,0.637682920109223,0.826933754037477,0.696148457925469,0.76124914315277
116,2020-05-07,0.656502586681352,0.568665437996687,0.75055557953571,0.624623920687748,0.687188962169477
117,2020-05-08,0.55636024047631,0.474227275614602,0.644956092275151,0.526380627402491,0.585100192058725
118,2020-05-09,0.718968175752982,0.622773406936618,0.821970220327449,0.684056285381428,0.752574330325342
119,2020-05-10,0.768603930697325,0.666014981442002,0.878433920774347,0.731376335180782,0.80444258750423
120,2020-05-11,0.920686128664098,0.805048859688906,1.04397037262988,0.878859233255138,0.96104621169613
121,2020-05-12,0.889130148231504,0.773199946141199,1.01304001651022,0.847114736404585,0.929614938116892
122,2020-05-13,0.701535230327748,0.597664523892166,0.813605512081805,0.663614174035011,0.737883507514619
123,2020-05-14,0.688915236464246,0.584729705930256,0.801516311713794,0.650829034429025,0.725387238759634
124,2020-05-15,0.628490522837306,0.527305689648416,0.738424784137851,0.591350000892296,0.663952818934724
125,2020-05-16,0.887778108888334,0.763807301821562,1.02093504307286,0.842676717364385,0.931117474858828
126,2020-05-17,0.888331023478136,0.761238839034249,1.02509029932916,0.842028385627832,0.932779385965618
127,2020-05-18,0.766230923361894,0.64659242654323,0.895874621838483,0.722406059469084,0.808136682136524
128,2020-05-19,0.901919160600817,0.76993308770886,1.04419299956531,0.853768254273757,0.948096744000525
129,2020-05-20,0.767337628139259,0.644230540728037,0.901049148637753,0.722161058331831,0.810480162809836
130,2020-05-21,1.0409700455081,0.894836973952385,1.19799334257132,0.987789594639525,1.09206160269464
131,2020-05-22,1.02160209701178,0.875037721980922,1.17934809579052,0.96819650298902,1.07286290921845
132,2020-05-23,0.524710706941754,0.420833330409291,0.639873846692156,0.485979232814698,0.561277556864865
133,2020-05-24,0.543683754386466,0.437185942329183,0.661615758489186,0.50401079335873,0.581163616269358
134,2020-05-25,0.639966554774209,0.52126326947811,0.770664160312597,0.595942753659545,0.681689792481557
135,2020-05-26,0.885211665312379,0.740123580369906,1.04309317620997,0.831891223938652,0.936078210088653
136,2020-05-27,0.845700728181885,0.700008846021839,1.00496071850332,0.791969340050246,0.896829652620776
137,2020-05-28,0.588647467415853,0.466037743369984,0.725359202830799,0.542727837313033,0.631862351780739
138,2020-05-29,0.796334218075186,0.649993798872681,0.957310015097523,0.742100173434482,0.84776112690418
139,2020-05-30,0.966969387462265,0.801053961751412,1.14826822271926,0.905797359286742,1.02519076137607
140,2020-05-31,1.11545235881533,0.933289764322123,1.31361384648879,1.04852357911321,1.17931240191498
141,2020-06-01,0.859886614056891,0.699638069429108,1.03641228779301,0.80043262474865,0.916218581770843
142,2020-06-02,1.19935214898605,1.00826335483178,1.40677735761794,1.12926087262147,1.26630993587994
143,2020-06-03,1.55343763804883,1.33419533809749,1.789112908348,1.47362658078527,1.63009662976209
144,2020-06-04,0.943363636842426,0.776051108754939,1.12676497591778,0.881525739205738,1.00211559944422
145,2020-06-05,0.872231484476981,0.714814750814435,1.0450796130456,0.813974057626571,0.927529083793424
146,2020-06-06,1.05433556491346,0.881527711160142,1.24238108950882,0.990827999570471,1.11492040504089
147,2020-06-07,0.896375280824628,0.737396485699679,1.07064151326872,0.837617490408599,0.95220084471053
148,2020-06-08,0.727934720600855,0.585345477425833,0.885833130777352,0.674816845424093,0.778116269281981
149,2020-06-09,0.696785692700132,0.556567663179859,0.852519063787679,0.644430932480547,0.746164603175736
150,2020-06-10,0.583806045506434,0.454235950337118,0.729386993661534,0.53499115173362,0.629550142503046
151,2020-06-11,0.832495916216694,0.67274144129423,1.00901412604168,0.773084987731757,0.88869151266292
152,2020-06-12,0.757358081364597,0.601451637915259,0.930960682231012,0.699029575555809,0.812292477647822
153,2020-06-13,0.65420988659316,0.507003676245935,0.819892762882778,0.59867618270841,0.706199880739128
154,2020-06-14,0.826468980851459,0.656335667962546,1.01591327165867,0.762817846815207,0.886416284018917
155,2020-06-15,0.846059399448041,0.669833194062103,1.04255433939986,0.780059396359229,0.908171888054303
156,2020-06-16,1.14678826815805,0.936045753156747,1.37860695846728,1.06868668126524,1.22084734332284
157,2020-06-17,0.992925094789503,0.79529229711278,1.21215953619853,0.919202323656424,1.0625046482489
158,2020-06-18,0.629142484611899,0.473956220091726,0.805969115695198,0.570037247399975,0.684097383032908
159,2020-06-19,0.819769153475278,0.640246510113601,1.02114127596516,0.752221742589068,0.883125931169885
160,2020-06-20,0.835594023333269,0.651386534332208,1.04239060547251,0.766239816273749,0.900615752121239
161,2020-06-21,1.1230858147663,0.904238640904915,1.36529321413842,1.0415956598506,1.2000954292776
162,2020-06-22,1.02361188894491,0.812895593701426,1.25824553262167,0.944777644643071,1.09785880401869
163,2020-06-23,0.658914703857119,0.492109017243484,0.849690548937151,0.59520029404605,0.718032004539536
164,2020-06-24,0.714571680460454,0.539779768104661,0.913504097522963,0.64805989868993,0.776453613110993
165,2020-06-25,0.725022766590646,0.546186370080736,0.928797486007349,0.656909988243115,0.788352701327904
166,2020-06-26,0.866638943829969,0.665949159806156,1.09335721980846,0.790710592329038,0.937575244436819
167,2020-06-27,0.846642460632038,0.644503468255539,1.07593117264786,0.769923614185424,0.918154275728866
168,2020-06-28,0.711683738049548,0.524739407285496,0.926672072732172,0.639971843243274,0.778017317767278
169,2020-06-29,0.796075803210389,0.594547486762613,1.02656395777153,0.719098465067057,0.867499088119493
170,2020-06-30,1.01916367905187,0.784880220292949,1.28357880487118,0.930591501016072,1.10195683511778
171,2020-07-01,1.13546971151348,0.883463210869843,1.41861641490217,1.04052750634722,1.22443939077593
172,2020-07-02,1.84749476518603,1.51982788497184,2.2066701675833,1.72639067794743,1.9625553198991
173,2020-07-03,1.64423420066111,1.33925576083695,1.98002905020063,1.5311260407177,1.75143163760364
174,2020-07-04,0.817088181241251,0.613821789491462,1.04897939478886,0.739598360974083,0.889088156108779
175,2020-07-05,0.836947878770424,0.637123503366425,1.06361109266639,0.761107510750997,0.907640839182111
176,2020-07-06,0.784597932490725,0.592676846334492,1.00302523292901,0.711568161104039,0.852544141029045
177,2020-07-07,0.695617841529052,0.51462190859377,0.903466126973136,0.626265128092365,0.759820752131714
178,2020-07-08,0.803203431607421,0.605082746310146,1.02895158939285,0.727745915200986,0.873362360745104
179,2020-07-09,0.86535732061635,0.655413183933631,1.10402375029652,0.785540204635675,0.93966583831977
180,2020-07-10,0.739280878034738,0.543195782263248,0.965116301728205,0.663975993593907,0.808880234315488
181,2020-07-11,1.15276292564874,0.900317408877975,1.43593327437611,1.05777746460391,1.2418555001928
182,2020-07-12,1.06956749861819,0.823697303179595,1.34705955463658,0.976614889674111,1.15645527793789
183,2020-07-13,0.653711467722179,0.464852757859833,0.874263138861974,0.580398104137256,0.720947037512641
184,2020-07-14,0.875239732886068,0.653670895916764,1.12864825254959,0.790607560166902,0.953765542304708
185,2020-07-15,0.986540372195781,0.7471960437792,1.25862921082675,0.895545813727049,1.07125491839068
186,2020-07-16,1.36491501586804,1.07716958563543,1.68620773183244,1.257031205162,1.46636452815293
187,2020-07-17,1.28150697086381,1.00270027971573,1.59399602228164,1.17666808722257,1.37988571326495
188,2020-07-18,0.831841831565955,0.613334500023114,1.0831280146363,0.748022361299286,0.909374931588652
189,2020-07-19,0.810979635494765,0.59795236352654,1.05596368104057,0.729262317532693,0.8865682423779
190,2020-07-20,0.83150281759665,0.615150361945991,1.07995307959611,0.748602447324634,0.908247400436377
191,2020-07-21,1.16049652168297,0.899368864368422,1.45439975606821,1.06198582730928,1.25272106399752
192,2020-07-22,1.0582913440415,0.80758778561498,1.34236674973703,0.963218542773734,1.14696375522423
193,2020-07-23,0.615878712026631,0.428982088766896,0.836039375597953,0.542838399881406,0.682540149735376
194,2020-07-24,0.706423235338805,0.50467911622869,0.941561222456828,0.628226674056918,0.778215772674049
195,2020-07-25,0.858890246513878,0.631080247298723,1.12126392408455,0.771401671220246,0.939750187639491
196,2020-07-26,0.876147117480458,0.641449806621906,1.14686782477616,0.785906391655513,0.959479299203713
197,2020-07-27,0.747726691446768,0.529135909301411,1.00352057158232,0.662737586554766,0.825581370874163
198,2020-07-28,0.830798711267954,0.596195499015649,1.103719065907,0.739998741322725,0.91425045931294
199,2020-07-29,1.02819270935969,0.760662626665512,1.33541325343999,0.925682465842688,1.1230910294721
200,2020-07-30,0.885007997434322,0.635097018696529,1.17573629689153,0.78828336548866,0.97390493891726
201,2020-07-31,0.919999074925627,0.663054411237272,1.21836637492368,0.820692225228936,1.01136209951155
202,2020-08-01,1.15777229565951,0.864679727548284,1.49298258436872,1.04582035699166,1.26164670083459
203,2020-08-02,1.82291565603553,1.44765816075861,2.24076674501801,1.68252242719401,1.95513946601868
204,2020-08-03,1.80506149316232,1.43561897330722,2.21616654154149,1.66691444090796,1.935217690902
205,2020-08-04,0.98010980755476,0.722655601068658,1.2761853872916,0.881350305742073,1.07146245280382
206,2020-08-05,0.661730348755341,0.460919433755713,0.898281783059436,0.583252248627456,0.733354672769373
207,2020-08-06,0.572558834898769,0.389025949590158,0.790996779123145,0.500258665956225,0.638165713089696
208,2020-08-07,0.643159476742249,0.445406634376487,0.876669293328259,0.565732524925908,0.713729560784707
209,2020-08-08,0.756027716713225,0.535010208831901,1.01466133961348,0.670095089655767,0.834746714170765
210,2020-08-09,0.862364479408932,0.618847639219263,1.14565430202939,0.768114611480443,0.948986933539544
211,2020-08-10,0.903779535520659,0.648567798519472,1.20067435252557,0.805003317467618,0.994562033210595
212,2020-08-11,1.52786955249416,1.18407791721512,1.91481237809225,1.3981737820059,1.64928919276225
213,2020-08-12,1.63626955597089,1.27794009859276,2.03821084890023,1.5014440730295,1.76273048227754
214,2020-08-13,1.03939424159227,0.763707793501322,1.35690825542493,0.933519105933896,1.13724767225187
215,2020-08-14,0.961242151495105,0.703750066503086,1.25825637427031,0.862236872913697,1.05266789958042
216,2020-08-15,0.916857955427045,0.668762484131805,1.20348703239639,0.821348504530711,1.00497749533612
217,2020-08-16,1.05540940688615,0.788230226115725,1.36098252632861,0.953355549117965,1.15009989548006
218,2020-08-17,1.05981164666117,0.791518029342259,1.36665934839539,0.957332109958406,1.1548971006898
219,2020-08-18,0.814018280427205,0.581546593895611,1.08497004186683,0.723911631656693,0.896745510882915
220,2020-08-19,1.14017248098329,0.861274038998996,1.45758957672378,1.03404610442852,1.23891145792223
221,2020-08-20,1.15150534804677,0.869834764987388,1.47207744516618,1.04432411695246,1.25122575167184
222,2020-08-21,1.39027758042072,1.07960494097195,1.73963862681209,1.27315548667707,1.49997946011738
223,2020-08-22,1.50247353891829,1.18179074929973,1.86106836761593,1.38210395905244,1.61557169764863
224,2020-08-23,0.959955694579959,0.712497619422537,1.24373009035141,0.865238975663252,1.04770755878748
225,2020-08-24,0.897924270044545,0.66428931812223,1.16622103997378,0.808401717760145,0.980799303138737
226,2020-08-25,0.848453332858084,0.62341159571295,1.10763874344182,0.762027886072331,0.928330694163788
227,2020-08-26,1.05317349996202,0.799718793369425,1.34098241894557,0.956897577072707,1.1428606666278
228,2020-08-27,1.15866867047502,0.89035282004122,1.46178378579568,1.05715488239605,1.25350824547649
229,2020-08-28,0.993330391115888,0.746220361803253,1.27523948628805,0.899126368538355,1.0808604335733
230,2020-08-29,1.16634551361158,0.898228167346766,1.46894597129007,1.06498224428965,1.26109518740789
231,2020-08-30,1.04969972189096,0.797081008040116,1.33655933450529,0.953741354646297,1.13909106520681
232,2020-08-31,1.03617945980771,0.786814506196261,1.31934428517691,0.941457048186515,1.12441943157949
233,2020-09-01,1.23929260220208,0.966089381481837,1.54599833159864,1.13643145990048,1.33572812617565
234,2020-09-02,1.89267366419994,1.55259689146919,2.26592551164703,1.76685912019549,2.01212503794901
235,2020-09-03,1.78920394495093,1.46485358962149,2.14550706285001,1.66912596470942,1.90315321322053
236,2020-09-04,0.88437396496331,0.669816204653785,1.12828520450717,0.802802829375655,0.960315448170633
237,2020-09-05,0.847241233227841,0.644959281698209,1.07669210554588,0.770468128762087,0.91880362376489
238,2020-09-06,1.03930776820403,0.816080136896175,1.28911438146951,0.95546933742048,1.11804843605529
239,2020-09-07,0.985436911270511,0.768196416574317,1.22931728795352,0.903645761884692,1.06211866077212
240,2020-09-08,1.08455690085408,0.855915345577814,1.33985501703148,0.998832786142619,1.16516834358694
241,2020-09-09,1.29524400830065,1.04414947982837,1.57298705147894,1.20178636503988,1.3835904036502
242,2020-09-10,1.14160885192586,0.907955398820791,1.4016117183539,1.05423792394449,1.22392597410452
243,2020-09-11,1.39762743131074,1.14078880809886,1.68015226144969,1.30244253685274,1.48788558781775
244,2020-09-12,1.29241710131867,1.04924667505353,1.56055110469006,1.20212925447495,1.37791684018295
245,2020-09-13,0.936316558336011,0.735209885350345,1.16136834332026,0.860786178049145,1.00725434344559
246,2020-09-14,1.1009225013188,0.885271699378995,1.33972676187431,1.02058746254489,1.17681666398283
247,2020-09-15,1.13584228499671,0.917876185344215,1.37668051961809,1.05478309485584,1.21251453459081
248,2020-09-16,1.07379927913443,0.86346142575208,1.30672016369402,0.995443439716739,1.1478236514781
249,2020-09-17,0.916592660229234,0.724528461725043,1.13089658952879,0.844622115506915,0.98429766381836
250,2020-09-18,0.815278960980877,0.635549946598275,1.01704787975357,0.747610901741317,0.878719873681486
251,2020-09-19,0.914161016743898,0.722606348456698,1.12789641568513,0.8423814038431,0.981686404634529
252,2020-09-20,0.894852292033945,0.703858093552013,1.10842637241517,0.82316184847933,0.962211978539653
253,2020-09-21,1.39601502353652,1.15255357554344,1.66245752331963,1.30614547754171,1.48147664421308
254,2020-09-22,1.52668576404806,1.27079978383088,1.80569447692581,1.43250000321084,1.61643639026202
255,2020-09-23,1.25273398093076,1.02563593937167,1.50220415707438,1.16865985029039,1.33251701565207
256,2020-09-24,1.07717769058257,0.872517387729341,1.3030772651795,1.00112858616036,1.14915303233216
257,2020-09-25,0.831133049982685,0.655917205576641,1.02677672878483,0.765439728718399,0.892908355832753
258,2020-09-26,1.10436762097608,0.902348373807554,1.32648839510023,1.02952562836891,1.17535404013372
259,2020-09-27,1.04301422670306,0.846769365930781,1.25940534369916,0.970149585202801,1.11201474048754
260,2020-09-28,0.783777861554529,0.615434199687464,0.972165651136569,0.720552407068445,0.843158917055039
261,2020-09-29,0.9213409172203,0.737956305390252,1.12476981874977,0.852933133055903,0.985904185829849
262,2020-09-30,1.07618035719203,0.875623291669877,1.2971088604497,1.00177145908352,1.14668192814883
263,2020-10-01,1.08942702895099,0.886401312520875,1.31307493453309,1.01410223394601,1.16079640163146
264,2020-10-02,1.71954499334855,1.46187464614367,1.9978220402227,1.62540492607911,1.80973244968809
265,2020-10-03,1.61837506429734,1.37132345105481,1.88558617649388,1.52800896744238,1.70487433927347
266,2020-10-04,0.788061673315878,0.6239158481065,0.971086802848812,0.72658599807729,0.845916324817649
267,2020-10-05,0.676664949531146,0.529448648813332,0.841666305757989,0.621307624506075,0.728611172435365
268,2020-10-06,0.887837790104708,0.718313790721132,1.07505188074845,0.824819488355881,0.947463077848475
269,2020-10-07,0.976242346875228,0.796008965200035,1.17459331161315,0.909423294235478,1.03958636363969
270,2020-10-08,0.93773904140173,0.759571634214917,1.13439633609655,0.871534352144034,1.00039730899017
271,2020-10-09,0.820687912308817,0.653673341111651,1.00641671731797,0.75826685877298,0.879519578282005
272,2020-10-10,0.761784160036635,0.600199273945776,0.942338527437865,0.701167393335688,0.818762627208477
273,2020-10-11,0.985399043384658,0.798176388836996,1.19205132244219,0.915829542082253,1.05124187834809
274,2020-10-12,0.833806332621975,0.660132325666202,1.02745553191802,0.768762175480735,0.895019276262337
275,2020-10-13,0.666513589067343,0.511012146886366,0.842355482266024,0.607636825447749,0.721489232322608
276,2020-10-14,0.618192899519693,0.46697627273959,0.790294049166554,0.560651980463894,0.67172842635231
277,2020-10-15,0.553760913498716,0.408299583075425,0.721043275368741,0.49796190861281,0.605375052948917
278,2020-10-16,0.770429435728155,0.592019132149406,0.971978690668679,0.702930233875869,0.833490776830201
279,2020-10-17,0.743683402161217,0.563258546309995,0.948792041306722,0.675089004276044,0.807543740473114
280,2020-10-18,0.522975459604178,0.370088561135282,0.701882971610987,0.463532327908234,0.577428627080514
281,2020-10-19,0.508091097179391,0.353904065679826,0.689720484468327,0.44783388807068,0.563085826439537
282,2020-10-20,0.482736424296797,0.327995979482218,0.666906060146119,0.421778627640757,0.538050966413265
283,2020-10-21,0.405747998267841,0.259970398526978,0.583453667071403,0.347247816306315,0.458126387687611
284,2020-10-22,0.389300519988939,0.240983157695676,0.572612456148861,0.329143486430626,0.442748242862374
